id_distribuidor,resultado_txt,monto_autorizado,tasa_minima,tasa_sugerida,probabilidad,grupo_riesgo,fecha,hora,revisar_edad,revisar_capacidad_pago,fecha_consulta,sucursal
176460,"Tasa anual sugerida es de 147% con rentabilidad: 41.00% y pagando 487.92
Tasa anual mínima posible es de 147% con rentabilidad: 40.12% y pagando 486.27",6000,147,147,0.3969,Canasta 6,2024-02-19,16:20,False,False,2024-01-30 21:05:04,IZTAPALAPA
176469,"Tasa anual sugerida es de 147% con rentabilidad: 61.63% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.37% y pagando 746.09",10000,100,147,0.0001,Canasta 1,2024-02-19,16:20,False,False,2024-01-30 21:05:33,IZTAPALAPA
176469,"Tasa anual sugerida es de 147% con rentabilidad: 60.34% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.30% y pagando 675.03",9000,100,147,0.0001,Canasta 1,2024-02-19,16:20,False,False,2024-01-30 21:05:33,IZTAPALAPA
176469,"Tasa anual sugerida es de 147% con rentabilidad: 58.72% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.38% y pagando 604.24",8000,105,147,0.0001,Canasta 1,2024-02-19,16:20,False,False,2024-01-30 21:05:33,IZTAPALAPA
176469,"Tasa anual sugerida es de 147% con rentabilidad: 56.65% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.41% y pagando 533.34",7000,110,147,0.0001,Canasta 1,2024-02-19,16:20,False,False,2024-01-30 21:05:33,IZTAPALAPA
176469,"Tasa anual sugerida es de 147% con rentabilidad: 53.88% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.09% y pagando 461.94",6000,115,147,0.0001,Canasta 1,2024-02-19,16:20,False,False,2024-01-30 21:05:33,IZTAPALAPA
176469,"Tasa anual sugerida es de 147% con rentabilidad: 50.00% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 390.97",5000,127,147,0.0001,Canasta 1,2024-02-19,16:20,False,False,2024-01-30 21:05:33,IZTAPALAPA
176470,"Tasa anual sugerida es de 147% con rentabilidad: 55.43% y pagando 813.20
Tasa anual mínima posible es de 112% con rentabilidad: 40.46% y pagando 765.90",10000,112,147,0.3158,Canasta 5,2024-02-19,16:20,False,False,2024-01-30 21:05:42,IZTAPALAPA
176470,"Tasa anual sugerida es de 147% con rentabilidad: 54.13% y pagando 731.88
Tasa anual mínima posible es de 115% con rentabilidad: 40.42% y pagando 692.90",9000,115,147,0.3158,Canasta 5,2024-02-19,16:20,False,False,2024-01-30 21:05:42,IZTAPALAPA
176470,"Tasa anual sugerida es de 147% con rentabilidad: 52.52% y pagando 650.56
Tasa anual mínima posible es de 120% con rentabilidad: 40.52% y pagando 620.19",8000,120,147,0.3158,Canasta 5,2024-02-19,16:20,False,False,2024-01-30 21:05:42,IZTAPALAPA
176470,"Tasa anual sugerida es de 147% con rentabilidad: 50.44% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.06% y pagando 546.42",7000,127,147,0.3158,Canasta 5,2024-02-19,16:20,False,False,2024-01-30 21:05:42,IZTAPALAPA
176470,"Tasa anual sugerida es de 147% con rentabilidad: 47.67% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.33% y pagando 474.02",6000,132,147,0.3158,Canasta 5,2024-02-19,16:20,False,False,2024-01-30 21:05:42,IZTAPALAPA
176470,"Tasa anual sugerida es de 147% con rentabilidad: 43.80% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.32% y pagando 401.13",5000,142,147,0.3158,Canasta 5,2024-02-19,16:20,False,False,2024-01-30 21:05:42,IZTAPALAPA
176482,"Tasa anual sugerida es de 147% con rentabilidad: 48.75% y pagando 813.20
Tasa anual mínima posible es de 127% con rentabilidad: 40.08% y pagando 785.98",10000,127,147,0.3915,Canasta 6,2024-02-19,16:20,False,False,2024-01-30 21:43:18,IZTAPALAPA
176482,"Tasa anual sugerida es de 147% con rentabilidad: 47.46% y pagando 731.88
Tasa anual mínima posible es de 132% con rentabilidad: 40.08% y pagando 711.03",9000,132,147,0.3915,Canasta 6,2024-02-19,16:20,False,False,2024-01-30 21:43:18,IZTAPALAPA
176482,"Tasa anual sugerida es de 147% con rentabilidad: 45.84% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.20% y pagando 636.36",8000,137,147,0.3915,Canasta 6,2024-02-19,16:20,False,False,2024-01-30 21:43:18,IZTAPALAPA
176482,"Tasa anual sugerida es de 147% con rentabilidad: 43.76% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.29% y pagando 561.58",7000,142,147,0.3915,Canasta 6,2024-02-19,16:20,False,False,2024-01-30 21:43:18,IZTAPALAPA
176482,"Tasa anual sugerida es de 147% con rentabilidad: 41.00% y pagando 487.92
Tasa anual mínima posible es de 147% con rentabilidad: 40.12% y pagando 486.27",6000,147,147,0.3915,Canasta 6,2024-02-19,16:20,False,False,2024-01-30 21:43:18,IZTAPALAPA
176545,"Tasa anual sugerida es de 147% con rentabilidad: 61.63% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.37% y pagando 746.09",10000,100,147,0.0033,Canasta 1,2024-02-19,16:20,False,False,2024-01-31 16:22:08,IZTAPALAPA
176545,"Tasa anual sugerida es de 147% con rentabilidad: 60.34% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.30% y pagando 675.03",9000,100,147,0.0033,Canasta 1,2024-02-19,16:20,False,False,2024-01-31 16:22:08,IZTAPALAPA
176545,"Tasa anual sugerida es de 147% con rentabilidad: 58.72% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.38% y pagando 604.24",8000,105,147,0.0033,Canasta 1,2024-02-19,16:20,False,False,2024-01-31 16:22:08,IZTAPALAPA
176545,"Tasa anual sugerida es de 147% con rentabilidad: 56.65% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.41% y pagando 533.34",7000,110,147,0.0033,Canasta 1,2024-02-19,16:20,False,False,2024-01-31 16:22:08,IZTAPALAPA
176545,"Tasa anual sugerida es de 147% con rentabilidad: 53.88% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.09% y pagando 461.94",6000,115,147,0.0033,Canasta 1,2024-02-19,16:20,False,False,2024-01-31 16:22:08,IZTAPALAPA
176545,"Tasa anual sugerida es de 147% con rentabilidad: 50.00% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 390.97",5000,127,147,0.0033,Canasta 1,2024-02-19,16:20,False,False,2024-01-31 16:22:08,IZTAPALAPA
176377,"Tasa anual sugerida es de 147% con rentabilidad: 57.33% y pagando 813.20
Tasa anual mínima posible es de 110% con rentabilidad: 40.19% y pagando 759.27",10000,110,147,0.2338,Canasta 4,2024-02-19,16:20,False,False,2024-01-30 14:26:56,IXTAPALUCA
176377,"Tasa anual sugerida es de 147% con rentabilidad: 56.04% y pagando 731.88
Tasa anual mínima posible es de 110% con rentabilidad: 40.15% y pagando 686.92",9000,110,147,0.2338,Canasta 4,2024-02-19,16:20,False,False,2024-01-30 14:26:56,IXTAPALUCA
176377,"Tasa anual sugerida es de 147% con rentabilidad: 54.43% y pagando 650.56
Tasa anual mínima posible es de 115% con rentabilidad: 40.25% y pagando 614.85",8000,115,147,0.2338,Canasta 4,2024-02-19,16:20,False,False,2024-01-30 14:26:56,IXTAPALUCA
176377,"Tasa anual sugerida es de 147% con rentabilidad: 52.35% y pagando 569.24
Tasa anual mínima posible es de 120% con rentabilidad: 40.31% y pagando 542.67",7000,120,147,0.2338,Canasta 4,2024-02-19,16:20,False,False,2024-01-30 14:26:56,IXTAPALUCA
176377,"Tasa anual sugerida es de 147% con rentabilidad: 49.58% y pagando 487.92
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 469.97",6000,127,147,0.2338,Canasta 4,2024-02-19,16:20,False,False,2024-01-30 14:26:56,IXTAPALUCA
176377,"Tasa anual sugerida es de 147% con rentabilidad: 45.70% y pagando 406.60
Tasa anual mínima posible es de 137% con rentabilidad: 40.05% y pagando 397.73",5000,137,147,0.2338,Canasta 4,2024-02-19,16:20,False,False,2024-01-30 14:26:56,IXTAPALUCA
176650,"Tasa anual sugerida es de 147% con rentabilidad: 43.08% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.03% y pagando 803.62",10000,142,147,0.4459,Canasta 7,2024-02-19,16:20,False,False,2024-02-01 00:36:58,IXTAPALUCA
176650,"Tasa anual sugerida es de 147% con rentabilidad: 41.79% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.04% y pagando 726.95",9000,147,147,0.4459,Canasta 7,2024-02-19,16:20,False,False,2024-02-01 00:36:58,IXTAPALUCA
176650,"Tasa anual sugerida es de 147% con rentabilidad: 40.17% y pagando 650.56
Tasa anual mínima posible es de 147% con rentabilidad: 40.17% y pagando 650.56",8000,147,147,0.4459,Canasta 7,2024-02-19,16:20,False,False,2024-02-01 00:36:58,IXTAPALUCA
176709,"Tasa anual sugerida es de 147% con rentabilidad: 57.33% y pagando 813.20
Tasa anual mínima posible es de 110% con rentabilidad: 40.19% y pagando 759.27",10000,110,147,0.2548,Canasta 4,2024-02-19,16:20,False,False,2024-02-01 17:58:43,IXTAPALUCA
176709,"Tasa anual sugerida es de 147% con rentabilidad: 56.04% y pagando 731.88
Tasa anual mínima posible es de 110% con rentabilidad: 40.15% y pagando 686.92",9000,110,147,0.2548,Canasta 4,2024-02-19,16:20,False,False,2024-02-01 17:58:43,IXTAPALUCA
176709,"Tasa anual sugerida es de 147% con rentabilidad: 54.43% y pagando 650.56
Tasa anual mínima posible es de 115% con rentabilidad: 40.25% y pagando 614.85",8000,115,147,0.2548,Canasta 4,2024-02-19,16:20,False,False,2024-02-01 17:58:43,IXTAPALUCA
176709,"Tasa anual sugerida es de 147% con rentabilidad: 52.35% y pagando 569.24
Tasa anual mínima posible es de 120% con rentabilidad: 40.31% y pagando 542.67",7000,120,147,0.2548,Canasta 4,2024-02-19,16:20,False,False,2024-02-01 17:58:43,IXTAPALUCA
176709,"Tasa anual sugerida es de 147% con rentabilidad: 49.58% y pagando 487.92
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 469.97",6000,127,147,0.2548,Canasta 4,2024-02-19,16:20,False,False,2024-02-01 17:58:43,IXTAPALUCA
176709,"Tasa anual sugerida es de 147% con rentabilidad: 45.70% y pagando 406.60
Tasa anual mínima posible es de 137% con rentabilidad: 40.05% y pagando 397.73",5000,137,147,0.2548,Canasta 4,2024-02-19,16:20,False,False,2024-02-01 17:58:43,IXTAPALUCA
176357,"Tasa anual sugerida es de 147% con rentabilidad: 48.75% y pagando 813.20
Tasa anual mínima posible es de 127% con rentabilidad: 40.08% y pagando 785.98",10000,127,147,0.3518,Canasta 6,2024-02-19,16:20,False,False,2024-01-29 22:12:51,IXTAPALUCA
176357,"Tasa anual sugerida es de 147% con rentabilidad: 47.46% y pagando 731.88
Tasa anual mínima posible es de 132% con rentabilidad: 40.08% y pagando 711.03",9000,132,147,0.3518,Canasta 6,2024-02-19,16:20,False,False,2024-01-29 22:12:51,IXTAPALUCA
176357,"Tasa anual sugerida es de 147% con rentabilidad: 45.84% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.20% y pagando 636.36",8000,137,147,0.3518,Canasta 6,2024-02-19,16:20,False,False,2024-01-29 22:12:51,IXTAPALUCA
176357,"Tasa anual sugerida es de 147% con rentabilidad: 43.76% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.29% y pagando 561.58",7000,142,147,0.3518,Canasta 6,2024-02-19,16:20,False,False,2024-01-29 22:12:51,IXTAPALUCA
176357,"Tasa anual sugerida es de 147% con rentabilidad: 41.00% y pagando 487.92
Tasa anual mínima posible es de 147% con rentabilidad: 40.12% y pagando 486.27",6000,147,147,0.3518,Canasta 6,2024-02-19,16:20,False,False,2024-01-29 22:12:51,IXTAPALUCA
176471,"Tasa anual sugerida es de 147% con rentabilidad: 43.08% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.03% y pagando 803.62",10000,142,147,0.4701,Canasta 7,2024-02-19,16:20,False,False,2024-01-30 21:12:32,IXTAPALUCA
176471,"Tasa anual sugerida es de 147% con rentabilidad: 41.79% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.04% y pagando 726.95",9000,147,147,0.4701,Canasta 7,2024-02-19,16:20,False,False,2024-01-30 21:12:32,IXTAPALUCA
176471,"Tasa anual sugerida es de 147% con rentabilidad: 40.17% y pagando 650.56
Tasa anual mínima posible es de 147% con rentabilidad: 40.17% y pagando 650.56",8000,147,147,0.4701,Canasta 7,2024-02-19,16:20,False,False,2024-01-30 21:12:32,IXTAPALUCA
175135,"Tasa anual sugerida es de 147% con rentabilidad: 61.81% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.64% y pagando 746.09",10000,100,147,0.1847,Canasta 3,2024-02-19,16:20,False,False,2024-01-15 19:50:49,NEZAHUALCOYOTL 2
175135,"Tasa anual sugerida es de 147% con rentabilidad: 60.51% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.56% y pagando 675.03",9000,100,147,0.1847,Canasta 3,2024-02-19,16:20,False,False,2024-01-15 19:50:49,NEZAHUALCOYOTL 2
175135,"Tasa anual sugerida es de 147% con rentabilidad: 58.90% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.03% y pagando 603.19",8000,105,147,0.1847,Canasta 3,2024-02-19,16:20,False,False,2024-01-15 19:50:49,NEZAHUALCOYOTL 2
175135,"Tasa anual sugerida es de 147% con rentabilidad: 56.82% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.07% y pagando 532.41",7000,110,147,0.1847,Canasta 3,2024-02-19,16:20,False,False,2024-01-15 19:50:49,NEZAHUALCOYOTL 2
175135,"Tasa anual sugerida es de 147% con rentabilidad: 54.05% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.32% y pagando 461.94",6000,115,147,0.1847,Canasta 3,2024-02-19,16:20,False,False,2024-01-15 19:50:49,NEZAHUALCOYOTL 2
175135,"Tasa anual sugerida es de 147% con rentabilidad: 50.18% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.25% y pagando 390.97",5000,127,147,0.1847,Canasta 3,2024-02-19,16:20,False,False,2024-01-15 19:50:49,NEZAHUALCOYOTL 2
176346,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 956.0
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6789,Canasta 9,2024-02-19,16:20,False,False,2024-01-29 21:37:32,FORTIN
176349,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -77.78%) y se tiene capacidad hasta 976.0
La rentabilidad máx alcanzada es de 12.56% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6142,Canasta 8,2024-02-19,16:20,False,False,2024-01-29 21:46:57,FORTIN
176364,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 985.6
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6632,Canasta 9,2024-02-19,16:20,False,False,2024-01-30 14:14:19,FORTIN
176348,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -77.78%) y se tiene capacidad hasta 960.0
La rentabilidad máx alcanzada es de 12.56% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5382,Canasta 8,2024-02-19,16:20,False,False,2024-01-29 21:42:13,FORTIN
176353,"Tasa anual sugerida es de 147% con rentabilidad: 55.43% y pagando 813.20
Tasa anual mínima posible es de 112% con rentabilidad: 40.46% y pagando 765.90",10000,112,147,0.2935,Canasta 5,2024-02-19,16:20,False,False,2024-01-29 21:55:24,FORTIN
176353,"Tasa anual sugerida es de 147% con rentabilidad: 54.13% y pagando 731.88
Tasa anual mínima posible es de 115% con rentabilidad: 40.42% y pagando 692.90",9000,115,147,0.2935,Canasta 5,2024-02-19,16:20,False,False,2024-01-29 21:55:24,FORTIN
176353,"Tasa anual sugerida es de 147% con rentabilidad: 52.52% y pagando 650.56
Tasa anual mínima posible es de 120% con rentabilidad: 40.52% y pagando 620.19",8000,120,147,0.2935,Canasta 5,2024-02-19,16:20,False,False,2024-01-29 21:55:24,FORTIN
176353,"Tasa anual sugerida es de 147% con rentabilidad: 50.44% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.06% y pagando 546.42",7000,127,147,0.2935,Canasta 5,2024-02-19,16:20,False,False,2024-01-29 21:55:24,FORTIN
176353,"Tasa anual sugerida es de 147% con rentabilidad: 47.67% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.33% y pagando 474.02",6000,132,147,0.2935,Canasta 5,2024-02-19,16:20,False,False,2024-01-29 21:55:24,FORTIN
176353,"Tasa anual sugerida es de 147% con rentabilidad: 43.80% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.32% y pagando 401.13",5000,142,147,0.2935,Canasta 5,2024-02-19,16:20,False,False,2024-01-29 21:55:24,FORTIN
176800,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -77.78%) y se tiene capacidad hasta 2400.0
La rentabilidad máx alcanzada es de 12.56% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6357,Canasta 8,2024-02-19,16:20,True,False,2024-02-06 14:44:35,TONALA 2
175132,"Tasa anual sugerida es de 147% con rentabilidad: 48.75% y pagando 813.20
Tasa anual mínima posible es de 127% con rentabilidad: 40.08% y pagando 785.98",10000,127,147,0.382,Canasta 6,2024-02-19,16:20,False,False,2024-01-15 19:52:05,NEZAHUALCOYOTL 2
175132,"Tasa anual sugerida es de 147% con rentabilidad: 47.46% y pagando 731.88
Tasa anual mínima posible es de 132% con rentabilidad: 40.08% y pagando 711.03",9000,132,147,0.382,Canasta 6,2024-02-19,16:20,False,False,2024-01-15 19:52:05,NEZAHUALCOYOTL 2
175132,"Tasa anual sugerida es de 147% con rentabilidad: 45.84% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.20% y pagando 636.36",8000,137,147,0.382,Canasta 6,2024-02-19,16:20,False,False,2024-01-15 19:52:05,NEZAHUALCOYOTL 2
175132,"Tasa anual sugerida es de 147% con rentabilidad: 43.76% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.29% y pagando 561.58",7000,142,147,0.382,Canasta 6,2024-02-19,16:20,False,False,2024-01-15 19:52:05,NEZAHUALCOYOTL 2
175132,"Tasa anual sugerida es de 147% con rentabilidad: 41.00% y pagando 487.92
Tasa anual mínima posible es de 147% con rentabilidad: 40.12% y pagando 486.27",6000,147,147,0.382,Canasta 6,2024-02-19,16:20,False,False,2024-01-15 19:52:05,NEZAHUALCOYOTL 2
176761,"Tasa anual sugerida es de 147% con rentabilidad: 62.52% y pagando 813.20
Tasa anual mínima posible es de 95% con rentabilidad: 40.46% y pagando 743.48",10000,95,147,0.1097,Canasta 2,2024-02-19,16:20,False,False,2024-02-02 19:10:16,IXTAPALUCA
176761,"Tasa anual sugerida es de 147% con rentabilidad: 61.22% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.38% y pagando 672.67",9000,100,147,0.1097,Canasta 2,2024-02-19,16:20,False,False,2024-02-02 19:10:16,IXTAPALUCA
176761,"Tasa anual sugerida es de 147% con rentabilidad: 59.61% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.46% y pagando 602.13",8000,105,147,0.1097,Canasta 2,2024-02-19,16:20,False,False,2024-02-02 19:10:16,IXTAPALUCA
