id_distribuidor,resultado_txt,monto_autorizado,tasa_minima,tasa_sugerida,probabilidad,grupo_riesgo
163689,"Tasa anual sugerida es de 147% con rentabilidad: 60.07% y pagando 731.88
Tasa anual mínima posible es de 105% con rentabilidad: 40.52% y pagando 676.21",9000,105,147,0.9748715758,Canasta 6
163689,"Tasa anual sugerida es de 147% con rentabilidad: 58.45% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.59% y pagando 605.30",8000,105,147,0.9748715758,Canasta 6
163689,"Tasa anual sugerida es de 147% con rentabilidad: 56.37% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.03% y pagando 533.34",7000,110,147,0.9748715758,Canasta 6
163689,"Tasa anual sugerida es de 147% con rentabilidad: 53.60% y pagando 487.92
Tasa anual mínima posible es de 117% con rentabilidad: 40.29% y pagando 462.74",6000,117,147,0.9748715758,Canasta 6
163689,"Tasa anual sugerida es de 147% con rentabilidad: 49.73% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.23% y pagando 391.64",5000,127,147,0.9748715758,Canasta 6
163971,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.8772136569,Canasta 4
163971,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.8772136569,Canasta 4
163971,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.8772136569,Canasta 4
163971,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.8772136569,Canasta 4
166130,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.7752696276,Canasta 3
166130,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.7752696276,Canasta 3
166390,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 3950.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6698367596,Canasta 2
166384,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 2132.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.1330421716,Canasta 1
166385,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 625.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.4924393594,Canasta 1
166031,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 1050.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7131773829,Canasta 2
166060,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 850.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6914228797,Canasta 2
166330,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 850.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6042656302,Canasta 2
166293,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 1500.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6087373495,Canasta 2
166311,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.8900920153,Canasta 4
166311,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.8900920153,Canasta 4
166311,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.8900920153,Canasta 4
166311,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.8900920153,Canasta 4
166323,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 1350.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6121313572,Canasta 2
166326,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 950.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5202342868,Canasta 2
166103,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 456.5
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6090564132,Canasta 2
166474,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 730.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.59493047,Canasta 2
166176,"Tasa anual sugerida es de 147% con rentabilidad: 54.45% y pagando 813.20
Tasa anual mínima posible es de 115% con rentabilidad: 40.29% y pagando 768.56",10000,115,147,0.9467273951,Canasta 5
166176,"Tasa anual sugerida es de 147% con rentabilidad: 53.16% y pagando 731.88
Tasa anual mínima posible es de 117% con rentabilidad: 40.26% y pagando 695.31",9000,117,147,0.9467273951,Canasta 5
166176,"Tasa anual sugerida es de 147% con rentabilidad: 51.54% y pagando 650.56
Tasa anual mínima posible es de 122% con rentabilidad: 40.36% y pagando 622.33",8000,122,147,0.9467273951,Canasta 5
166176,"Tasa anual sugerida es de 147% con rentabilidad: 49.47% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.42% y pagando 549.25",7000,127,147,0.9467273951,Canasta 5
166176,"Tasa anual sugerida es de 147% con rentabilidad: 46.70% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.20% y pagando 475.64",6000,132,147,0.9467273951,Canasta 5
166176,"Tasa anual sugerida es de 147% con rentabilidad: 42.82% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.21% y pagando 402.49",5000,142,147,0.9467273951,Canasta 5
166209,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 606.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6020010114,Canasta 2
166490,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 750.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6804307103,Canasta 2
166175,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.8407679796,Canasta 3
166175,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.8407679796,Canasta 3
166203,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.9053223133,Canasta 4
166203,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.9053223133,Canasta 4
166203,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.9053223133,Canasta 4
166203,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.9053223133,Canasta 4
166207,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.88120085,Canasta 4
166207,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.88120085,Canasta 4
166207,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.88120085,Canasta 4
166207,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.88120085,Canasta 4
166532,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 775.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6938693523,Canasta 2
166200,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 2025.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7212736011,Canasta 2
166201,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.884213686,Canasta 4
166201,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.884213686,Canasta 4
166201,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.884213686,Canasta 4
166201,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.884213686,Canasta 4
166202,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 1500.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.3510470688,Canasta 1
166132,"Tasa anual sugerida es de 147% con rentabilidad: 61.36% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.59% y pagando 747.41",10000,100,147,0.990203619,Canasta 6
166132,"Tasa anual sugerida es de 147% con rentabilidad: 60.07% y pagando 731.88
Tasa anual mínima posible es de 105% con rentabilidad: 40.52% y pagando 676.21",9000,105,147,0.990203619,Canasta 6
166132,"Tasa anual sugerida es de 147% con rentabilidad: 58.45% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.59% y pagando 605.30",8000,105,147,0.990203619,Canasta 6
166132,"Tasa anual sugerida es de 147% con rentabilidad: 56.37% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.03% y pagando 533.34",7000,110,147,0.990203619,Canasta 6
166132,"Tasa anual sugerida es de 147% con rentabilidad: 53.60% y pagando 487.92
Tasa anual mínima posible es de 117% con rentabilidad: 40.29% y pagando 462.74",6000,117,147,0.990203619,Canasta 6
166132,"Tasa anual sugerida es de 147% con rentabilidad: 49.73% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.23% y pagando 391.64",5000,127,147,0.990203619,Canasta 6
166260,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 1300.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.2759210169,Canasta 1
166261,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.8160589933,Canasta 3
166261,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.8160589933,Canasta 3
166262,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.781146884,Canasta 3
166262,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.781146884,Canasta 3
166263,"Tasa anual sugerida es de 147% con rentabilidad: 54.45% y pagando 813.20
Tasa anual mínima posible es de 115% con rentabilidad: 40.29% y pagando 768.56",10000,115,147,0.9408911467,Canasta 5
166263,"Tasa anual sugerida es de 147% con rentabilidad: 53.16% y pagando 731.88
Tasa anual mínima posible es de 117% con rentabilidad: 40.26% y pagando 695.31",9000,117,147,0.9408911467,Canasta 5
166263,"Tasa anual sugerida es de 147% con rentabilidad: 51.54% y pagando 650.56
Tasa anual mínima posible es de 122% con rentabilidad: 40.36% y pagando 622.33",8000,122,147,0.9408911467,Canasta 5
166263,"Tasa anual sugerida es de 147% con rentabilidad: 49.47% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.42% y pagando 549.25",7000,127,147,0.9408911467,Canasta 5
166263,"Tasa anual sugerida es de 147% con rentabilidad: 46.70% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.20% y pagando 475.64",6000,132,147,0.9408911467,Canasta 5
166263,"Tasa anual sugerida es de 147% con rentabilidad: 42.82% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.21% y pagando 402.49",5000,142,147,0.9408911467,Canasta 5
166264,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 825.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.4939048886,Canasta 1
166741,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 1075.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.606908083,Canasta 2
166893,"Tasa anual sugerida es de 147% con rentabilidad: 54.45% y pagando 813.20
Tasa anual mínima posible es de 115% con rentabilidad: 40.29% y pagando 768.56",10000,115,147,0.9548502564,Canasta 5
